,Unnamed: 0.1,Unnamed: 0,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
10318,10318,10318,2024-05-10,2DJX,C,2025-12-19,347.24,74.181,1434,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10319,10319,10319,2024-05-10,2DJX,P,2025-12-19,347.24,8.5198,1434,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10320,10320,10320,2024-05-10,2DJX,C,2025-12-19,347.32,74.1196,1004,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10321,10321,10321,2024-05-10,2DJX,P,2025-12-19,347.32,8.5324,1004,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10322,10322,10322,2024-05-10,2DJX,C,2025-12-19,356.07,67.4096,1407,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10323,10323,10323,2024-05-10,2DJX,P,2025-12-19,356.07,9.9156,1407,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10324,10324,10324,2024-05-10,2DJX,C,2025-12-19,356.17,67.3329,758,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10325,10325,10325,2024-05-10,2DJX,P,2025-12-19,356.17,9.9314,758,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10326,10326,10326,2024-05-10,2DJX,C,2025-12-19,356.61,66.9955,418,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10327,10327,10327,2024-05-10,2DJX,P,2025-12-19,356.61,10.001,418,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10328,10328,10328,2024-05-10,2DJX,C,2025-12-19,358.97,65.1858,700,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10329,10329,10329,2024-05-10,2DJX,P,2025-12-19,358.97,10.3741,700,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10330,10330,10330,2024-05-10,2DJX,C,2025-12-19,359.5,64.7811,420,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10331,10331,10331,2024-05-10,2DJX,P,2025-12-19,359.5,10.4597,420,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10332,10332,10332,2024-05-10,2DJX,C,2025-12-19,360.32,64.1611,9620,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10333,10333,10333,2024-05-10,2DJX,P,2025-12-19,360.32,10.5981,9620,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10334,10334,10334,2024-05-10,2DJX,C,2025-12-19,362.3,62.6886,295,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10335,10335,10335,2024-05-10,2DJX,P,2025-12-19,362.3,10.957,295,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10336,10336,10336,2024-05-10,2DJX,C,2025-12-19,362.64,62.4368,442,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10337,10337,10337,2024-05-10,2DJX,P,2025-12-19,362.64,11.0196,442,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10338,10338,10338,2024-05-10,2DJX,C,2025-12-19,362.76,62.348,1184,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10339,10339,10339,2024-05-10,2DJX,P,2025-12-19,362.76,11.0418,1184,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10340,10340,10340,2024-05-10,2DJX,C,2025-12-19,363.11,62.0892,3670,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10341,10341,10341,2024-05-10,2DJX,P,2025-12-19,363.11,11.1067,3670,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10342,10342,10342,2024-05-10,2DJX,C,2025-12-19,363.24,61.9931,2936,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10343,10343,10343,2024-05-10,2DJX,P,2025-12-19,363.24,11.1309,2936,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10344,10344,10344,2024-05-10,2DJX,C,2025-12-19,363.91,61.4988,862,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10345,10345,10345,2024-05-10,2DJX,P,2025-12-19,363.91,11.2563,862,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10346,10346,10346,2024-05-10,2DJX,C,2025-12-19,365.36,60.4332,1327,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10347,10347,10347,2024-05-10,2DJX,P,2025-12-19,365.36,11.5319,1327,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10348,10348,10348,2024-05-10,2DJX,C,2025-12-19,365.42,60.3892,3408,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10349,10349,10349,2024-05-10,2DJX,P,2025-12-19,365.42,11.5434,3408,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10350,10350,10350,2024-05-10,2DJX,C,2025-12-19,367.19,59.0965,862,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10351,10351,10351,2024-05-10,2DJX,P,2025-12-19,367.19,11.8878,862,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10352,10352,10352,2024-05-10,2DJX,C,2025-12-19,368.31,58.2829,1764,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10353,10353,10353,2024-05-10,2DJX,P,2025-12-19,368.31,12.1101,1764,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10354,10354,10354,2024-05-10,2DJX,C,2025-12-19,369.84,57.1773,284,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10355,10355,10355,2024-05-10,2DJX,P,2025-12-19,369.84,12.4196,284,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10356,10356,10356,2024-05-10,2DJX,C,2025-12-19,370.0,57.062,1250,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10357,10357,10357,2024-05-10,2DJX,C,2025-12-19,370.15,56.9541,853,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10358,10358,10358,2024-05-10,2DJX,P,2025-12-19,370.15,12.4832,853,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10359,10359,10359,2024-05-10,2DJX,C,2025-12-19,371.88,55.7135,717,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10360,10360,10360,2024-05-10,2DJX,P,2025-12-19,371.88,12.8427,717,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10361,10361,10361,2024-05-10,2DJX,C,2025-12-19,377.43,51.7934,1981,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10362,10362,10362,2024-05-10,2DJX,P,2025-12-19,377.43,14.0561,1981,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10363,10363,10363,2024-05-10,2DJX,C,2025-12-19,396.77,38.7704,1067,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10364,10364,10364,2024-05-10,2DJX,P,2025-12-19,396.77,18.9213,1067,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10365,10365,10365,2024-05-10,2DJX,C,2025-12-19,405.19,33.6971,1302,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10366,10366,10366,2024-05-10,2DJX,P,2025-12-19,405.19,21.636,1302,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10367,10367,10367,2024-05-10,2DJX,C,2025-12-19,405.27,33.6508,1302,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10368,10368,10368,2024-05-10,2DJX,P,2025-12-19,405.27,21.6636,1302,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10369,10369,10369,2024-05-10,2DJX,C,2025-12-19,408.1,32.0357,1942,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10370,10370,10370,2024-05-10,2DJX,P,2025-12-19,408.1,22.6661,1942,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10371,10371,10371,2024-05-10,2DJX,C,2025-12-19,408.93,31.5634,4909,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10372,10372,10372,2024-05-10,2DJX,P,2025-12-19,408.93,22.9615,4909,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10373,10373,10373,2024-05-10,2DJX,C,2025-12-19,409.6,31.1821,2587,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10374,10374,10374,2024-05-10,2DJX,P,2025-12-19,409.6,23.2,2587,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10375,10375,10375,2024-05-10,2DJX,C,2025-12-19,409.73,31.1082,2579,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10376,10376,10376,2024-05-10,2DJX,P,2025-12-19,409.73,23.2463,2579,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10377,10377,10377,2024-05-10,2DJX,C,2025-12-19,409.74,31.1025,1935,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10378,10378,10378,2024-05-10,2DJX,P,2025-12-19,409.74,23.2498,1935,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10379,10379,10379,2024-05-10,2DJX,C,2025-12-19,410.47,30.6871,3092,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10380,10380,10380,2024-05-10,2DJX,P,2025-12-19,410.47,23.5096,3092,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10381,10381,10381,2024-05-10,2DJX,C,2025-12-19,411.29,30.2205,1286,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10382,10382,10382,2024-05-10,2DJX,P,2025-12-19,411.29,23.8015,1286,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,588,0.0
10383,10383,10383,2024-05-10,2DJX,C,2026-06-18,400.0,44.8344,250,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,769,0.0
10384,10384,10384,2024-05-10,2DJX,C,2026-06-18,420.0,33.5272,250,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,769,0.0
10385,10385,10385,2024-05-10,2DJX,C,2026-12-18,332.33,98.0921,2350,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10386,10386,10386,2024-05-10,2DJX,P,2026-12-18,332.33,10.3606,2350,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10387,10387,10387,2024-05-10,2DJX,C,2026-12-18,333.16,97.454,986,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10388,10388,10388,2024-05-10,2DJX,P,2026-12-18,333.16,10.4594,986,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10389,10389,10389,2024-05-10,2DJX,C,2026-12-18,339.95,92.309,870,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10390,10390,10390,2024-05-10,2DJX,P,2026-12-18,339.95,11.3431,870,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10391,10391,10391,2024-05-10,2DJX,C,2026-12-18,341.95,90.8469,1296,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10392,10392,10392,2024-05-10,2DJX,P,2026-12-18,341.95,11.6568,1296,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10393,10393,10393,2024-05-10,2DJX,C,2026-12-18,344.6,88.9216,791,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10394,10394,10394,2024-05-10,2DJX,P,2026-12-18,344.6,12.0844,791,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10395,10395,10395,2024-05-10,2DJX,C,2026-12-18,347.61,86.7399,864,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10396,10396,10396,2024-05-10,2DJX,P,2026-12-18,347.61,12.5752,864,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10397,10397,10397,2024-05-10,2DJX,C,2026-12-18,348.5,86.0974,1180,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10398,10398,10398,2024-05-10,2DJX,P,2026-12-18,348.5,12.7229,1180,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10399,10399,10399,2024-05-10,2DJX,C,2026-12-18,353.12,82.8035,991,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10400,10400,10400,2024-05-10,2DJX,P,2026-12-18,353.12,13.5309,991,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10401,10401,10401,2024-05-10,2DJX,C,2026-12-18,353.14,82.7893,288,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10402,10402,10402,2024-05-10,2DJX,P,2026-12-18,353.14,13.5346,288,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10403,10403,10403,2024-05-10,2DJX,C,2026-12-18,353.86,82.2811,710,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10404,10404,10404,2024-05-10,2DJX,P,2026-12-18,353.86,13.6656,710,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10405,10405,10405,2024-05-10,2DJX,C,2026-12-18,354.49,81.8371,3579,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10406,10406,10406,2024-05-10,2DJX,P,2026-12-18,354.49,13.781,3579,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10407,10407,10407,2024-05-10,2DJX,C,2026-12-18,358.9,78.7523,281,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10408,10408,10408,2024-05-10,2DJX,P,2026-12-18,358.9,14.6117,281,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10409,10409,10409,2024-05-10,2DJX,C,2026-12-18,358.97,78.7036,561,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10410,10410,10410,2024-05-10,2DJX,P,2026-12-18,358.97,14.6252,561,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10411,10411,10411,2024-05-10,2DJX,C,2026-12-18,359.34,78.4467,749,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10412,10412,10412,2024-05-10,2DJX,P,2026-12-18,359.34,14.6968,749,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10413,10413,10413,2024-05-10,2DJX,C,2026-12-18,359.47,78.3564,701,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10414,10414,10414,2024-05-10,2DJX,P,2026-12-18,359.47,14.7219,701,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10415,10415,10415,2024-05-10,2DJX,C,2026-12-18,359.67,78.2176,1211,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10416,10416,10416,2024-05-10,2DJX,P,2026-12-18,359.67,14.7607,1211,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10417,10417,10417,2024-05-10,2DJX,C,2026-12-18,362.99,75.9126,426,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10418,10418,10418,2024-05-10,2DJX,P,2026-12-18,362.99,15.4034,426,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10419,10419,10419,2024-05-10,2DJX,C,2026-12-18,363.35,75.6638,832,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10420,10420,10420,2024-05-10,2DJX,P,2026-12-18,363.35,15.4743,832,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10421,10421,10421,2024-05-10,2DJX,C,2026-12-18,366.71,73.3546,550,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10422,10422,10422,2024-05-10,2DJX,P,2026-12-18,366.71,16.1483,550,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10423,10423,10423,2024-05-10,2DJX,C,2026-12-18,368.27,72.2903,590,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10424,10424,10424,2024-05-10,2DJX,P,2026-12-18,368.27,16.4692,590,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10425,10425,10425,2024-05-10,2DJX,C,2026-12-18,368.61,72.0591,3298,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10426,10426,10426,2024-05-10,2DJX,P,2026-12-18,368.61,16.5398,3298,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10427,10427,10427,2024-05-10,2DJX,C,2026-12-18,368.74,71.9707,1095,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10428,10428,10428,2024-05-10,2DJX,P,2026-12-18,368.74,16.5668,1095,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10429,10429,10429,2024-05-10,2DJX,C,2026-12-18,369.24,71.6312,727,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10430,10430,10430,2024-05-10,2DJX,P,2026-12-18,369.24,16.6712,727,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10431,10431,10431,2024-05-10,2DJX,C,2026-12-18,370.0,71.1161,400,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10432,10432,10432,2024-05-10,2DJX,C,2026-12-18,372.47,69.4507,575,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10433,10433,10433,2024-05-10,2DJX,P,2026-12-18,372.47,17.3586,575,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10434,10434,10434,2024-05-10,2DJX,C,2026-12-18,373.64,68.6665,543,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10435,10435,10435,2024-05-10,2DJX,P,2026-12-18,373.64,17.6132,543,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10436,10436,10436,2024-05-10,2DJX,C,2026-12-18,383.9,61.9389,573,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10437,10437,10437,2024-05-10,2DJX,P,2026-12-18,383.9,19.9953,573,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10438,10438,10438,2024-05-10,2DJX,C,2026-12-18,385.15,61.1398,576,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10439,10439,10439,2024-05-10,2DJX,P,2026-12-18,385.15,20.306,576,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10440,10440,10440,2024-05-10,2DJX,C,2026-12-18,389.67,58.2824,569,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10441,10441,10441,2024-05-10,2DJX,P,2026-12-18,389.67,21.4618,569,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10442,10442,10442,2024-05-10,2DJX,C,2026-12-18,391.64,57.0532,1836,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10443,10443,10443,2024-05-10,2DJX,P,2026-12-18,391.64,21.9817,1836,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10444,10444,10444,2024-05-10,2DJX,C,2026-12-18,404.28,49.4262,2665,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10445,10445,10445,2024-05-10,2DJX,P,2026-12-18,404.28,25.5774,2665,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10446,10446,10446,2024-05-10,2DJX,C,2026-12-18,405.32,48.8209,3597,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
10447,10447,10447,2024-05-10,2DJX,P,2026-12-18,405.32,25.8956,3597,39466.519531,39579.878906,39406.261719,39512.839844,39512.839844,289480000,952,0.0
